Longitude,Latitude,Correct
-13.14598833,8.386046667,True
-13.145975,8.386025,True
-13.145965,8.386005,True
-13.14592667,8.385973333,True
-13.14587333,8.38594,True
-13.14511167,8.385433333,True
-13.14505667,8.385396667,True
-13.14500333,8.385361667,True
-13.14498167,8.385345,True
-13.14492667,8.385295,True
-13.14491333,8.385288333,True
-13.14489,8.385273333,True
-13.14465667,8.3851,True
-13.14414,8.386278333,False
-13.143875,8.388748333,True
-13.14384167,8.38879,True
-13.1438,8.38883,True
-13.14372667,8.388906667,True
-13.143655,8.388971667,True
-13.14359167,8.389041667,True
-13.143565,8.389073333,True
-13.14353667,8.389108333,True
-13.14351167,8.389146667,True
-13.14332333,8.389386667,True
-13.14329167,8.389428333,True
-13.14312,8.389666667,True
-13.14309167,8.389706667,True
-13.143065,8.389746667,True
-13.14304,8.389783333,True
-13.14299,8.389848333,False
-13.14296833,8.389878333,False
-13.24154167,8.379341667,False
-13.243095,8.380981667,False
-13.24449167,8.382345,False
-13.244635,8.382438333,False
-13.24485833,8.38258,True
-13.24500667,8.382665,False
-13.24606,8.383333333,True
-13.24632333,8.383501667,True
-13.24650167,8.383613333,True
-13.246675,8.383718333,True
-13.2517,8.386911667,False
-13.25199667,8.387101667,False
-13.25214333,8.387195,False
-13.25250333,8.387433333,False
-13.25257333,8.387481667,False
-13.254055,8.388088333,False
-13.25414333,8.388098333,False
-13.25437333,8.388136667,False
-13.25445333,8.388151667,False
-13.25462333,8.388196667,False
-13.25478667,8.38827,True
-13.25486,8.388311667,False
-13.25499,8.388391667,False
-13.25515667,8.388478333,False
-13.25909167,8.38285,False
-13.25916667,8.382893333,False
-13.25920667,8.382915,True
-13.25971,8.383203333,True
-13.25974667,8.38322,True
-13.25978,8.383236667,True
-13.25982,8.388271667,True
-13.26008667,8.389155,False
-13.25876333,8.39188,False
-13.25907333,8.39218,False
-13.259115,8.39222,False
-13.25939333,8.392486667,False
-13.25967833,8.392758333,False
-13.26230667,8.393933333,True
-13.26310833,8.394188333,True
-13.25229333,8.398033333,True
-13.25228167,8.397993333,True
-13.25208333,8.397231667,True
-13.25190167,8.397003333,True
-13.25184,8.396896667,True
-13.251795,8.396836667,True
-13.25176833,8.396805,True
-13.25164833,8.396693333,True
-13.25159667,8.396645,True
-13.25157167,8.396616667,True
-13.251545,8.396578333,True
-13.25153333,8.39657,True
-13.25143,8.396471667,True
-13.251395,8.39642,True
-13.25134167,8.396385,True
-13.25131,8.396368333,True
-13.25127833,8.396348333,True
-13.25121667,8.39629,True
-13.25119,8.39626,True
-13.26154333,8.408795,True
-13.26160333,8.408905,True
-13.26174167,8.409115,True
-13.261995,8.409406667,True
-13.26233333,8.409748333,True
-13.26376833,8.412061667,True
-13.26851,8.416566667,True
-13.26869333,8.416708333,True
-13.268875,8.416848333,True
-13.26934667,8.4172,True
-13.26944333,8.417273333,True
-13.26954,8.417345,True
-13.26973167,8.41749,True
-13.26982667,8.417563333,True
-13.26992333,8.417636667,True
-13.27756333,8.427605,False
-13.27756,8.427666667,False
-13.277555,8.427733333,False
-13.27755167,8.427803333,False
-13.27754667,8.428028333,True
-13.27754333,8.428311667,True
-13.27754333,8.428383333,True
-13.27753667,8.42854,True
-13.27753333,8.42862,False
-13.27753,8.428703333,False
-13.27752667,8.42879,False
-13.277525,8.428876667,False
-13.27752,8.429248333,False
-13.277515,8.429343333,False
-13.27751167,8.42944,False
-13.27750667,8.429535,False
-13.27750333,8.429723333,False
-13.27750667,8.430048333,False
-13.27751,8.430121667,False
-13.277505,8.430265,False
-13.27748667,8.430398333,False
-13.27747833,8.430451667,False
-13.27747333,8.430491667,False
-13.27746833,8.430551667,False
-13.27740167,8.430768333,False
-13.277305,8.431015,True
-13.277175,8.431468333,False
-13.27714167,8.432045,False
-13.27713833,8.43209,False
-13.27714667,8.432173333,False
-13.27715333,8.432215,False
-13.27722667,8.432538333,True
-13.277315,8.432768333,True
-13.277505,8.43324,False
-13.27754,8.433311667,True
-13.27771,8.43372,False
-13.27782667,8.433995,True
-13.27793667,8.43426,True
-13.27797833,8.434343333,True
-13.27815333,8.434626667,True
-13.27823833,8.434746667,False
-13.278245,8.434773333,False
-13.27822,8.434821667,False
-13.27398,8.436183333,True
-13.27329333,8.43563,True
-13.273155,8.435495,True
-13.268405,8.432033333,True
-13.26757,8.430183333,True
-13.267045,8.429576667,True
-13.28163333,8.434251667,False
-13.2799,8.435638333,True
-13.27249667,8.453416667,False
-13.14523,8.41308,True
-13.14530833,8.413116667,True
-13.14538833,8.413151667,True
-13.14547167,8.413183333,False
-13.15619667,8.393388333,True
-13.15612333,8.393268333,True
-13.15601,8.393098333,True
-13.24224,8.480336667,False
-13.21777167,8.489703333,False
-13.21797667,8.489686667,False
-13.21811333,8.489676667,False
-13.24209,8.470528333,False
-13.242115,8.470521667,False
-13.24216,8.470473333,False
-13.24217667,8.470466667,False
-13.25638667,8.475061667,False
-13.19074667,8.47247,False
-13.19078667,8.47249,False
-13.19083167,8.472511667,False
-13.18028667,8.464758333,False
-13.18037667,8.464673333,False
-13.18042667,8.464636667,False
-13.180465,8.464591667,False
-13.17570833,8.452236667,False
-13.17111,8.453638333,False
-13.171075,8.453618333,False
-13.15265333,8.431051667,False
-13.15647833,8.425088333,True
-13.15647,8.425043333,True
-13.156425,8.424921667,True
-13.156535,8.424928333,True
-13.156555,8.424935,True
-13.15657167,8.424948333,True
-13.21288333,8.4834,False
-13.21295,8.483371667,False
-13.21297667,8.48335,False
-13.21308167,8.483338333,True
-13.21313167,8.483355,True
-13.21325667,8.4834,True
-13.24133,8.378581667,True
-13.24105167,8.377988333,True
-13.23939333,8.376026667,True
-13.23922,8.375868333,True
-13.23870333,8.375431667,False
-13.23852,8.37527,False
-13.23846,8.375218333,False
-13.23821,8.375006667,True
-13.23808833,8.374908333,True
-13.23763667,8.37449,True
-13.23743833,8.374318333,True
-13.237055,8.373985,False
-13.23681167,8.373773333,False
-13.23664167,8.373623333,False
-13.23648833,8.373498333,True
-13.236435,8.373453333,False
-13.23628333,8.373323333,False
-13.23271667,8.370358333,True
-13.23266833,8.370321667,True
-13.23256167,8.370248333,True
-13.23250333,8.370211667,True
-13.23244,8.370176667,True
-13.23238,8.370141667,True
-13.232225,8.370036667,True
-13.23217833,8.369998333,True
-13.231745,8.369626667,True
-13.23141667,8.36924,True
-13.23135,8.369163333,True
-13.23124,8.36902,True
-13.23118833,8.368926667,True
-13.22782,8.371501667,True
-13.22793167,8.371075,True
-13.22796167,8.370901667,True
-13.22797333,8.370863333,True
-13.22799667,8.370795,True
-13.228015,8.370728333,True
-13.22802833,8.370708333,True
-13.22805667,8.370665,True
-13.22809833,8.370603333,True
-13.22817,8.370248333,False
-13.22818167,8.370225,False
-13.22820833,8.370146667,False
-13.22826,8.37007,False
-13.22827667,8.37002,False
-13.22829167,8.36997,True
-13.228305,8.36994,True
-13.22833667,8.369926667,True
-13.22839,8.369906667,True
-13.22845,8.369875,True
-13.22847,8.369865,True
-13.228525,8.36984,True
-13.22862,8.369785,True
-13.22865,8.369765,True
-13.22871,8.369711667,True
-13.22871667,8.369681667,True
-13.22882833,8.36961,True
-13.22886833,8.369585,True
-13.22891167,8.369566667,True
-13.22942833,8.369381667,True
-13.22955,8.369326667,True
-13.229655,8.369266667,True
-13.22985333,8.369328333,True
-13.22991333,8.3694,True
-13.23044333,8.369291667,True
-13.23047833,8.369261667,True
-13.23067333,8.369116667,True
-13.23071,8.369096667,True
-13.23074667,8.369075,True
-13.23078167,8.369058333,True
-13.230845,8.36902,True
-13.23093333,8.368978333,True
-13.23099167,8.368953333,True
-13.23102,8.368936667,True
-13.23104333,8.368925,True
-13.23109167,8.368896667,True
-13.231135,8.368825,True
-13.23112333,8.368798333,True
-13.23110167,8.368761667,True
-13.231075,8.368721667,True
-13.23100667,8.36863,True
-13.23094333,8.368528333,True
-13.23091833,8.368481667,True
-13.23087833,8.368395,True
-13.23061,8.367578333,True
-13.21558667,8.344625,False
-13.197555,8.338501667,False
-13.17954167,8.339055,False
-13.17948333,8.338998333,False
-13.179445,8.338931667,False
-13.17944333,8.338896667,False
-13.17946167,8.33869,False
-13.17945833,8.3386,False
-13.17945667,8.338561667,False
-13.17946667,8.338518333,False
-13.17991833,8.338031667,False
-13.240585,8.452253333,False
-13.24048167,8.452176667,True
-13.24042,8.45213,True
-13.23554333,8.448933333,False
-13.23551833,8.44892,False
-13.23349667,8.447805,False
-13.22945167,8.445985,False
-13.22617167,8.443058333,False
-13.226055,8.442326667,False
-13.22375333,8.430761667,True
-13.22396333,8.430233333,True
-13.22218833,8.435201667,True
-13.218835,8.434733333,True
-13.21876833,8.434766667,True
-13.21838833,8.43489,True
-13.21757167,8.43463,True
-13.2175,8.434593333,True
-13.21742167,8.434551667,True
-13.21725667,8.43446,True
-13.21699167,8.434323333,True
-13.216705,8.434181667,True
-13.211585,8.433181667,True
-13.2097,8.43243,True
-13.20959833,8.432385,True
-13.20949667,8.432343333,True
-13.20939167,8.432301667,True
-13.20928667,8.432261667,True
-13.20906333,8.432193333,True
-13.20895,8.43216,True
-13.20756167,8.431553333,True
-13.20015333,8.426645,True
-13.19941167,8.427536667,True
-13.19935167,8.42764,True
-13.199325,8.427685,True
-13.19928333,8.427771667,True
-13.19927167,8.427813333,True
-13.19926833,8.427855,True
-13.19928167,8.42792,True
-13.19929167,8.42794,True
-13.19931,8.42796,True
-13.199335,8.427983333,True
-13.19943667,8.428058333,True
-13.199545,8.428148333,True
-13.19963,8.42827,True
-13.19976,8.428741667,True
-13.19964333,8.428938333,True
-13.199605,8.428973333,True
-13.19908,8.429295,True
-13.199055,8.429318333,True
-13.19891667,8.429488333,True
-13.19888833,8.429558333,True
-13.19888,8.429601667,True
-13.198875,8.42969,True
-13.19889,8.42977,True
-13.19894,8.42988,True
-13.19895167,8.429905,True
-13.19898667,8.429953333,True
-13.19901167,8.42997,True
-13.20021,8.430495,True
-13.20024333,8.430518333,True
-13.20029667,8.430558333,True
-13.20031667,8.430575,True
-13.20033833,8.430588333,True
-13.20038167,8.430618333,True
-13.20042333,8.430651667,True
-13.200495,8.43069,True
-13.20051667,8.430703333,True
-13.20056,8.430718333,True
-13.20071,8.430776667,True
-13.20073333,8.430785,True
-13.20082333,8.430808333,True
-13.20094167,8.430815,True
-13.20098833,8.430816667,True
-13.20104333,8.430821667,True
-13.20117333,8.430828333,True
-13.20157667,8.430926667,True
-13.20167333,8.430965,True
-13.20182833,8.431018333,True
-13.20188,8.431043333,True
-13.20208167,8.431145,True
-13.20212667,8.431165,True
-13.20148667,8.431915,True
-13.201545,8.432108333,True
-13.20153833,8.432671667,True
-13.20154,8.43276,True
-13.20179667,8.433963333,True
-13.20179167,8.43401,True
-13.20177167,8.434093333,True
-13.20176,8.434135,True
-13.20174,8.434216667,True
-13.20167833,8.434416667,True
-13.20166333,8.434455,True
-13.20162833,8.434573333,True
-13.20161667,8.434606667,True
-13.201605,8.434643333,True
-13.20129333,8.435106667,True
-13.20089333,8.435906667,True
-13.200865,8.436215,True
-13.13823333,8.378508333,False
-13.206715,8.471178333,False
-13.28738833,8.423585,False
-13.26878667,8.482616667,True
-13.25418667,8.40003,False
-13.14494,8.371275,False
-13.135705,8.374935,False
-13.28485333,8.425218333,False
-13.23295667,8.370546667,False
-13.18107167,8.455311667,False
-13.255975,8.387235,False
-13.27796667,8.43519,False
-13.27630833,8.423801667,False
-13.26421333,8.402383333,False
-13.14982667,8.412446667,False
-13.25887333,8.403223333,False
-13.23315667,8.370718333,False
-13.20560333,8.473946667,False
-13.23868833,8.483876667,True
-13.2115,8.478995,True
-13.27119333,8.437865,False
-13.25842833,8.383421667,False
-13.127315,8.383311667,False
-13.123675,8.395673333,False
-13.25992167,8.404145,False
-13.12890667,8.389598333,False
-13.14856333,8.377453333,False
-13.24060333,8.485673333,True
-13.17373167,8.432613333,False
-13.255895,8.387353333,False
-13.184615,8.464613333,False
-13.26140333,8.446183333,False
-13.18127833,8.455593333,False
-13.205645,8.473855,False
-13.257025,8.450086667,True
-13.16005333,8.396815,False
-13.14543333,8.401356667,False
-13.26119833,8.394666667,False
-13.2676,8.464883333,True
-13.208,8.487155,True
-13.13593167,8.374691667,False
-13.12793667,8.383288333,False
-13.20559833,8.471535,False
-13.14243,8.40977,True
-13.12629333,8.384776667,False
-13.25523167,8.402505,False
-13.22668833,8.478293333,False
-13.12499667,8.386218333,False
-13.18201333,8.456846667,True
-13.20838167,8.489088333,True
-13.13251333,8.378978333,False
-13.12006667,8.394896667,False
-13.230125,8.352826667,False
-13.24478833,8.478715,True
-13.12353,8.393761667,False
-13.20885833,8.486196667,True
-13.20253167,8.338413333,False
-13.25702833,8.449998333,True
-13.23588167,8.361641667,False
-13.13748833,8.377558333,False
-13.13259,8.376741667,False
-13.28305,8.426013333,False
-13.21530667,8.480901667,False
-13.25621833,8.386818333,False
-13.20807,8.463653333,False
-13.28523167,8.424991667,False
-13.28909,8.42325,False
-13.235375,8.372495,False
-13.18224833,8.342478333,False
-13.26101167,8.38393,False
-13.267415,8.484255,True
-13.15489167,8.445496667,False
-13.26089667,8.384348333,False
-13.265555,8.455423333,True
-13.20774167,8.46487,False
-13.26005333,8.393118333,False
-13.26388333,8.402376667,False
-13.22695833,8.47888,False
-13.13757333,8.37751,False
-13.13554,8.371075,False
-13.23658167,8.488405,True
-13.12706,8.384111667,False
-13.18639167,8.344501667,False
-13.259795,8.44431,False
-13.146295,8.380898333,False
-13.21524167,8.480568333,False
-13.21131,8.346196667,False
-13.18442833,8.464706667,False
-13.22755333,8.346635,False
-13.12765833,8.392411667,False
-13.26742833,8.430001667,False
-13.12243333,8.388105,False
-13.15481833,8.445526667,False
-13.1274,8.383495,False
-13.27003333,8.480753333,True
-13.13251,8.378935,False
-13.26619,8.401723333,False
-13.27795,8.434085,True
-13.18175,8.456173333,False
-13.127655,8.395266667,False
-13.26917667,8.457338333,True
-13.18389667,8.465261667,False
-13.14782167,8.400466667,False
-13.19088833,8.461441667,True
-13.23540833,8.487206667,False
-13.13549833,8.376426667,False
-13.27754667,8.427028333,False
-13.13626667,8.374245,False
-13.13774667,8.377381667,False
-13.13383167,8.393568333,False
-13.17957333,8.339086667,False
-13.11974,8.39508,False
-13.16075833,8.39736,False
-13.20616833,8.47311,False
-13.24542,8.469456667,True
-13.13352833,8.393666667,False
-13.20619833,8.469106667,False
-13.25513167,8.402228333,False
-13.26023333,8.383501667,False
-13.28797833,8.42426,False
-13.27749,8.43594,False
-13.21617167,8.343298333,False
-13.13730333,8.379806667,False
-13.22086667,8.477886667,False
-13.21374833,8.480178333,False
-13.2325,8.364146667,False
-13.28755167,8.4317,False
-13.25451167,8.400953333,False
-13.12732667,8.392596667,False
-13.24337833,8.479111667,True
-13.25788667,8.39105,True
-13.12912,8.389858333,False
-13.24865167,8.47431,True
-13.26129333,8.404721667,False
-13.23615667,8.480048333,True
-13.14000333,8.373265,False
-13.26165,8.467266667,False
-13.20808,8.463596667,False
-13.28919167,8.42307,False
-13.23592833,8.3618,False
-13.17224333,8.433288333,False
-13.23676167,8.482478333,True
-13.18336167,8.456115,False
-13.12444167,8.396021667,False
-13.13258667,8.378158333,False
-13.21071667,8.484796667,False
-13.282195,8.426185,False
-13.13434667,8.370553333,False
-13.14512833,8.38166,False
-13.14745333,8.379835,False
-13.15060667,8.41277,False
-13.27763833,8.427658333,True
-13.14597667,8.400926667,False
-13.23981167,8.486196667,True
-13.21450833,8.480401667,True
-13.22845167,8.478055,False
-13.25620333,8.386843333,False
-13.22374167,8.346713333,False
-13.26082833,8.404605,False
-13.215675,8.481803333,False
-13.26492667,8.39887,False
-13.28828167,8.430058333,False
-13.200435,8.337776667,False
-13.20799167,8.464126667,False
-13.22107167,8.483951667,True
-13.19084167,8.46154,True
-13.18,8.339695,False
-13.287965,8.426183333,False
-13.19277833,8.459591667,False
-13.12164333,8.394271667,False
-13.26091,8.447201667,True
-13.25613667,8.386958333,False
-13.23032667,8.354036667,False
-13.148655,8.376493333,False
-13.24871167,8.47428,True
-13.25560167,8.387763333,False
-13.12471333,8.39596,False
-13.19330833,8.464701667,True
-13.26818333,8.45645,True
-13.24360833,8.478856667,True
-13.26487333,8.395221667,False
-13.20560333,8.471435,False
-13.12690833,8.384233333,False
-13.26038667,8.386226667,False
-13.25631333,8.38667,False
-13.13762833,8.37677,False
-13.23457333,8.363631667,False
-13.23523333,8.361251667,False
-13.14295167,8.383231667,False
-13.16051667,8.42682,False
-13.18813,8.344126667,False
-13.28782333,8.426821667,False
-13.21731167,8.481133333,True
-13.26578333,8.402336667,False
-13.13357667,8.389633333,False
-13.27777,8.427206667,False
-13.13771,8.376711667,False
-13.26035833,8.447203333,True
-13.206395,8.473576667,False
-13.12289833,8.394136667,False
-13.27862667,8.439805,False
-13.13259833,8.376683333,False
-13.278475,8.440858333,False
-13.20626333,8.472983333,False
-13.19198167,8.46252,False
-13.15907,8.423103333,False
-13.13262833,8.375933333,False
-13.188775,8.463226667,False
-13.27669667,8.436405,False
-13.20813,8.470226667,False
-13.255915,8.38733,False
-13.22224,8.479973333,False
-13.13735167,8.379115,False
-13.13727,8.37974,False
-13.26459167,8.402286667,False
-13.27249667,8.453363333,True
-13.27924333,8.446993333,False
-13.20930167,8.48584,False
-13.13710667,8.377735,False
-13.26307,8.465891667,False
-13.26483,8.39531,False
-13.13297167,8.393796667,False
-13.26181333,8.394208333,False
-13.212935,8.480628333,False
-13.19159,8.467491667,True
-13.20516667,8.473178333,False
-13.12685667,8.39299,False
-13.28819667,8.431718333,False
-13.28781667,8.431683333,False
-13.25777667,8.384376667,False
-13.25926833,8.444298333,False
-13.21636833,8.489603333,True
-13.26065,8.385388333,False
-13.13709833,8.378545,False
-13.26710333,8.484406667,True
-13.14346333,8.412345,False
-13.21464833,8.480865,True
-13.20558667,8.471726667,False
-13.26614333,8.455133333,True
-13.13472833,8.392353333,False
-13.22469167,8.478701667,False
-13.12880333,8.389468333,False
-13.125525,8.385618333,False
-13.13367833,8.37158,False
-13.21423667,8.48,False
-13.21458167,8.480605,True
-13.25581667,8.38747,False
-13.23235833,8.364163333,False
-13.17970167,8.454173333,False
-13.13701833,8.379225,False
-13.22776667,8.477658333,False
-13.2703,8.457681667,True
-13.19497,8.341005,False
-13.259305,8.447463333,False
-13.26840333,8.431866667,False
-13.180465,8.337156667,False
-13.26313333,8.45198,False
-13.21794167,8.48134,True
-13.13364667,8.371243333,False
-13.23790333,8.374733333,False
-13.26182167,8.409215,False
-13.286525,8.432053333,False
-13.13643167,8.374023333,False
-13.23563333,8.487226667,True
-13.253855,8.473766667,True
-13.19436167,8.462561667,False
-13.28987,8.423245,False
-13.138765,8.379878333,False
-13.22958167,8.348535,False
-13.23726667,8.483035,True
-13.12814167,8.395131667,False
-13.26481333,8.395336667,False
-13.25932333,8.382981667,False
-13.26075,8.39412,False
-13.27899167,8.444195,False
-13.27745167,8.432946667,True
-13.12918833,8.3826,False
-13.13346167,8.372746667,False
-13.26004667,8.404218333,False
-13.25839333,8.391518333,False
-13.27292667,8.47715,True
-13.20835667,8.486668333,True
-13.26425667,8.402381667,False
-13.26488667,8.398838333,False
-13.13253667,8.380033333,False
-13.27975333,8.4267,False
-13.21285833,8.341143333,False
-13.25993167,8.38876,False
-13.13767667,8.378925,False
-13.12360167,8.388295,False
-13.21761333,8.482481667,True
-13.248525,8.44881,False
-13.13768333,8.378881667,False
-13.26831833,8.431426667,False
-13.26361333,8.454366667,True
-13.21358667,8.486768333,True
-13.28717833,8.423626667,False
-13.14764833,8.379071667,False
-13.18050667,8.340295,False
-13.20553667,8.470565,False
-13.268455,8.43341,False
-13.26340667,8.394861667,False
-13.225805,8.34808,False
-13.26625333,8.484793333,True
-13.28267667,8.426108333,False
-13.23315,8.362021667,False
-13.26134667,8.445546667,False
-13.13580167,8.374855,False
-13.18039333,8.452806667,False
-13.26392,8.40238,False
-13.27820333,8.434813333,True
-13.18011333,8.339876667,False
-13.11841333,8.397598333,False
-13.23049,8.347181667,False
-13.15011167,8.401196667,False
-13.123015,8.394268333,False
-13.172615,8.433108333,False
-13.19451667,8.463188333,True
-13.13104,8.394345,False
-13.27822333,8.434761667,True
-13.191465,8.472828333,True
-13.24633667,8.481588333,False
-13.24878333,8.474215,True
-13.137705,8.378858333,False
-13.27649167,8.424061667,False
-13.189835,8.461986667,False
-13.20779833,8.340548333,False
-13.13027667,8.382161667,False
-13.21771,8.34432,False
-13.12752833,8.3836,False
-13.15099333,8.412966667,False
-13.27918833,8.448891667,False
-13.21117833,8.484381667,True
-13.13546,8.375178333,False
-13.27635,8.436555,False
-13.24607333,8.470241667,True
-13.12069167,8.394666667,False
-13.211325,8.478425,True
-13.24904167,8.473941667,True
-13.26127333,8.404713333,False
-13.13716833,8.379178333,False
-13.20833333,8.468636667,True
-13.26116833,8.394686667,False
-13.17188167,8.433711667,False
-13.128515,8.382871667,False
-13.23804167,8.483983333,True
-13.214825,8.481323333,False
-13.26580167,8.428836667,False
-13.134685,8.39227,False
-13.25238667,8.398246667,False
-13.14569333,8.372483333,False
-13.26569,8.455371667,True
-13.18007667,8.453071667,False
-13.26378667,8.452138333,False
-13.24796833,8.448736667,False
-13.26177333,8.404953333,False
-13.17313833,8.432868333,False
-13.22168167,8.484575,True
-13.18483667,8.46464,False
-13.13959,8.373801667,False
-13.19173,8.462383333,False
-13.21363,8.486688333,True
-13.212325,8.480993333,True
-13.155165,8.445456667,False
-13.22237333,8.480141667,False
-13.2884,8.430666667,False
-13.129145,8.391241667,False
-13.124035,8.388218333,False
-13.26553833,8.399788333,False
-13.13243167,8.38028,False
-13.21130667,8.47835,True
-13.23542,8.48716,False
-13.11768333,8.396961667,False
-13.2128,8.480718333,False
-13.188625,8.463246667,True
-13.22596167,8.348191667,False
-13.28315167,8.425981667,False
-13.26141667,8.404765,False
-13.263825,8.469165,False
-13.27245833,8.477726667,True
-13.20790667,8.340526667,False
-13.18056,8.4527,True
-13.26283667,8.463016667,False
-13.13221667,8.380788333,False
-13.26134167,8.478593333,False
-13.233825,8.371298333,False
-13.22766167,8.478301667,False
-13.25906667,8.451013333,True
-13.20628667,8.468951667,False
-13.136105,8.374411667,False
-13.13566667,8.3768,False
-13.17004333,8.435771667,False
-13.13845,8.37987,False
-13.13620333,8.374306667,False
-13.18592333,8.464468333,False
-13.20446167,8.339141667,False
-13.26684833,8.455883333,True
-13.12404167,8.3882,False
-13.25634833,8.403336667,False
-13.17385667,8.432571667,False
-13.278705,8.439528333,False
-13.270885,8.43454,False
-13.13709833,8.379193333,False
-13.21448833,8.345001667,False
-13.14325833,8.38947,False
-13.17974,8.33928,False
-13.27761,8.428613333,False
-13.24046,8.485768333,True
-13.220565,8.48966,True
-13.134165,8.390986667,False
-13.27873167,8.449963333,False
-13.26334167,8.402395,False
-13.238385,8.484216667,True
-13.18181,8.45635,True
-13.13776,8.377418333,False
-13.18373,8.465646667,False
-13.234345,8.361826667,False
-13.12119667,8.394408333,False
-13.23569333,8.486578333,False
-13.21147667,8.340283333,False
-13.1355,8.375141667,False
-13.14797167,8.374101667,False
-13.14647667,8.400658333,False
-13.160715,8.4285,False
-13.13652333,8.373863333,False
-13.25771667,8.384475,False
-13.22832167,8.478066667,False
-13.206755,8.46811,False
-13.147995,8.40048,False
-13.14379333,8.41211,False
-13.18987167,8.461945,False
-13.226035,8.478723333,False
-13.25818167,8.390195,False
-13.18636167,8.34443,False
-13.185085,8.464695,False
-13.20588167,8.473345,False
-13.12423,8.396061667,False
-13.23617167,8.479826667,True
-13.27925833,8.42683,False
-13.26474333,8.45526,False
-13.267,8.455998333,True
-13.22641167,8.488685,True
-13.25277833,8.444976667,False
-13.14829167,8.377856667,False
-13.13683667,8.378918333,False
-13.12302833,8.393931667,False
-13.25357333,8.474436667,True
-13.25977,8.387738333,False
-13.26088833,8.384395,False
-13.13262,8.375196667,False
-13.27814167,8.434918333,False
-13.21076833,8.476718333,True
-13.20123,8.337961667,False
-13.16074833,8.428463333,False
-13.13920667,8.380148333,False
-13.22576667,8.481365,False
-13.18069,8.452231667,False
-13.23518833,8.372498333,False
-13.15241333,8.38693,False
-13.16912833,8.434428333,True
-13.221175,8.478313333,False
-13.258435,8.476566667,False
-13.28416,8.425533333,False
-13.26404667,8.469413333,False
-13.21937667,8.48333,True
-13.18684333,8.464123333,True
-13.150775,8.401375,False
-13.21716167,8.483445,True
-13.28786833,8.424513333,False
-13.24575333,8.469863333,False
-13.13645,8.373998333,False
-13.21388167,8.34181,False
-13.22651833,8.348015,False
-13.12366667,8.39556,False
-13.184205,8.458248333,True
-13.25524333,8.402568333,False
-13.13417,8.39106,False
-13.260815,8.38468,False
-13.14758333,8.379525,False
-13.21092833,8.484676667,False
-13.12379667,8.393661667,False
-13.226435,8.348113333,False
-13.21022,8.3401,False
-13.25424333,8.400078333,False
-13.27186667,8.461845,True
-13.23581167,8.487335,True
-13.25617667,8.386886667,False
-13.21298,8.341223333,False
-13.23672333,8.482391667,True
-13.206735,8.471143333,False
-13.20550167,8.470311667,False
-13.20776833,8.464681667,False
-13.15715667,8.445601667,False
-13.26092833,8.384211667,False
-13.18051667,8.337036667,False
-13.27477333,8.436685,False
-13.25955333,8.444111667,False
-13.26126167,8.394618333,False
-13.14350667,8.411475,False
-13.18526833,8.464716667,False
-13.26465833,8.397951667,False
-13.27820333,8.434563333,True
-13.260375,8.444758333,False
-13.169825,8.435495,False
-13.14490667,8.412933333,True
-13.143365,8.411276667,False
-13.18721833,8.344998333,False
-13.12823167,8.39511,False
-13.26793667,8.464058333,False
-13.206255,8.474273333,True
-13.12726,8.383896667,False
-13.128855,8.389536667,False
-13.14523833,8.371653333,False
-13.13973667,8.37364,False
-13.12898667,8.39158,False
-13.22817667,8.345888333,False
-13.18263167,8.342623333,False
-13.28795333,8.424271667,False
-13.20576,8.469848333,False
-13.26467167,8.402258333,False
-13.12561667,8.38557,False
-13.14382667,8.411888333,True
-13.14426833,8.38211,False
-13.24058667,8.485686667,True
-13.13688,8.379008333,False
-13.13362667,8.37184,False
-13.14483333,8.401958333,False
-13.13261667,8.375095,False
-13.21264667,8.34553,False
-13.26420833,8.397058333,False
-13.25331667,8.44465,False
-13.26597833,8.402351667,False
-13.127865,8.383335,False
-13.21338333,8.48722,True
-13.248105,8.472648333,True
-13.23540833,8.487191667,False
-13.20593,8.469701667,False
-13.20213667,8.3383,False
-13.25822667,8.390155,False
-13.191565,8.467181667,True
-13.21817667,8.481536667,True
-13.146675,8.380663333,False
-13.14357333,8.382488333,False
-13.255795,8.403198333,False
-13.13112833,8.394315,False
-13.14390167,8.382303333,False
-13.21087,8.484711667,False
-13.28293833,8.426041667,False
-13.223155,8.346325,False
-13.218965,8.483306667,True
-13.13246667,8.380213333,False
-13.21639333,8.489515,True
-13.24953333,8.47281,False
-13.25831333,8.383595,False
-13.18023833,8.452853333,False
-13.26493667,8.394903333,False
-13.17979333,8.454228333,False
-13.26843,8.433325,False
-13.26472833,8.398708333,False
-13.24994833,8.472133333,False
-13.133595,8.371976667,False
-13.28114667,8.426345,False
-13.127485,8.392513333,False
-13.22931333,8.350666667,False
-13.13716333,8.377911667,False
-13.226275,8.348321667,False
-13.21614167,8.344051667,False
-13.240415,8.377003333,False
-13.282995,8.426028333,False
-13.21636667,8.484248333,True
-13.13863833,8.375408333,False
-13.22982,8.346251667,False
-13.24584,8.469961667,False
-13.277925,8.42716,True
-13.25714833,8.385423333,False
-13.267295,8.48432,True
-13.14695667,8.412698333,False
-13.14648667,8.380776667,False
-13.21635833,8.48964,True
-13.27912167,8.449055,False
-13.21449167,8.484353333,True
-13.12781167,8.382765,False
-13.20816333,8.470526667,True
-13.21650833,8.481385,False
-13.26128167,8.451628333,False
-13.22666333,8.347825,False
