Longitude,Latitude,UHI_Class
-13.15771667,8.42393,High
-13.15754333,8.42381,High
-13.157515,8.423766667,High
-13.15746667,8.423663333,High
-13.15744667,8.423608333,High
-13.15742167,8.423518333,High
-13.15748,8.423286667,High
-13.15747833,8.423103333,High
-13.15747667,8.42302,High
-13.15755833,8.422976667,High
-13.15776667,8.422911667,High
-13.15780333,8.422898333,High
-13.15789,8.422876667,High
-13.15794167,8.422865,High
-13.157995,8.422851667,High
-13.158205,8.42276,High
-13.15831833,8.42271,High
-13.15864,8.422635,High
-13.15868667,8.422623333,High
-13.15873167,8.422605,High
-13.15880667,8.422581667,High
-13.15887333,8.422568333,High
-13.15892667,8.422578333,High
-13.15896667,8.422626667,High
-13.158975,8.42266,High
-13.15898333,8.422691667,High
-13.15897833,8.42282,High
-13.15897333,8.422855,High
-13.15897333,8.42294,High
-13.15897667,8.422968333,High
-13.15898167,8.42302,High
-13.15898167,8.423068333,High
-13.15898333,8.423088333,High
-13.15929,8.423048333,High
-13.15936,8.42304,High
-13.15947667,8.42301,High
-13.159505,8.422995,High
-13.159535,8.422985,High
-13.15956333,8.422976667,High
-13.15959167,8.422968333,High
-13.15967833,8.422931667,High
-13.15973,8.422988333,High
-13.15976,8.423116667,High
-13.15976833,8.42321,High
-13.15976833,8.423253333,High
-13.15979167,8.423403333,High
-13.15983667,8.423726667,High
-13.159875,8.424063333,High
-13.159895,8.42418,High
-13.159955,8.424476667,High
-13.15995833,8.424588333,High
-13.15996667,8.424783333,High
-13.15998667,8.425168333,High
-13.15999167,8.425211667,High
-13.159995,8.425335,High
-13.159995,8.425376667,High
-13.16024333,8.426295,High
-13.16072333,8.427398333,High
-13.16078667,8.42759,High
-13.16085833,8.42798,High
-13.16086333,8.428055,High
-13.16086,8.428163333,High
-13.16086333,8.428195,High
-13.16086333,8.428236667,High
-13.16086333,8.428258333,High
-13.16085,8.428325,High
-13.16083833,8.428346667,High
-13.16064667,8.428566667,High
-13.16057833,8.428621667,High
-13.16051167,8.428673333,High
-13.16048667,8.428703333,High
-13.160105,8.429073333,High
-13.16007667,8.42908,High
-13.16004667,8.429091667,High
-13.15992833,8.429555,High
-13.15991667,8.42977,High
-13.15991,8.429833333,High
-13.15990667,8.429878333,High
-13.15990333,8.4301,High
-13.15989167,8.430381667,High
-13.15989,8.430588333,High
-13.159885,8.430691667,High
-13.15988333,8.43075,High
-13.159885,8.430885,High
-13.15988667,8.431038333,High
-13.15988833,8.431105,High
-13.15988667,8.431233333,High
-13.15987833,8.431406667,High
-13.15988667,8.431495,High
-13.15991333,8.431583333,High
-13.15992167,8.431631667,High
-13.15994,8.431736667,High
-13.15997167,8.431875,High
-13.16000333,8.432006667,High
-13.16001,8.432058333,High
-13.16005833,8.432406667,High
-13.16007333,8.432436667,High
-13.1601,8.432545,High
-13.160105,8.432585,High
-13.16011833,8.432625,High
-13.16013667,8.432671667,High
-13.16015667,8.432716667,High
-13.16018167,8.432766667,High
-13.16021,8.432818333,High
-13.16024,8.43287,High
-13.16030167,8.432971667,High
-13.16036,8.433086667,High
-13.160395,8.433145,High
-13.160505,8.433323333,High
-13.16068333,8.433648333,High
-13.16069833,8.433676667,High
-13.160715,8.433701667,High
-13.16075,8.433741667,High
-13.16078833,8.433765,High
-13.16082167,8.433815,High
-13.16092,8.433981667,High
-13.16095333,8.434041667,High
-13.16098667,8.434073333,High
-13.161035,8.434126667,High
-13.16107,8.434191667,High
-13.16108667,8.434223333,High
-13.16110833,8.434255,High
-13.16114,8.43429,High
-13.161255,8.434448333,High
-13.16129333,8.434511667,High
-13.16133,8.434571667,High
-13.16139833,8.434688333,High
-13.16147,8.434805,High
-13.16154833,8.434925,High
-13.16170667,8.43518,High
-13.16173,8.435245,High
-13.16189833,8.435671667,High
-13.161915,8.435761667,High
-13.16193333,8.435855,High
-13.16201667,8.436143333,High
-13.16213167,8.436556667,High
-13.162205,8.43675,High
-13.16223833,8.436818333,High
-13.162325,8.436803333,High
-13.16234833,8.436785,High
-13.162415,8.436761667,High
-13.16248167,8.436731667,High
-13.16257667,8.436688333,High
-13.162615,8.436675,High
-13.162835,8.436613333,High
-13.16319833,8.4366,High
-13.16323,8.43659,High
-13.163255,8.436578333,High
-13.16331333,8.436555,High
-13.16335,8.436543333,High
-13.16338,8.436528333,High
-13.163705,8.436245,High
-13.16380833,8.436141667,High
-13.16393333,8.435953333,High
-13.16397333,8.43586,High
-13.16399333,8.435805,High
-13.164015,8.435746667,High
-13.16404333,8.435686667,High
-13.16408667,8.435565,High
-13.164135,8.435458333,High
-13.164165,8.435381667,High
-13.16418,8.435343333,High
-13.16429667,8.435138333,High
-13.164305,8.43511,High
-13.16437,8.435013333,High
-13.164385,8.434986667,High
-13.16449833,8.434855,High
-13.16458333,8.434806667,High
-13.16471,8.434725,High
-13.16474667,8.434703333,High
-13.16482,8.434658333,High
-13.16497667,8.4346,High
-13.16505167,8.434563333,High
-13.16535,8.434441667,High
-13.16538333,8.43443,High
-13.16541667,8.434418333,High
-13.16563,8.434331667,High
-13.16568,8.434305,High
-13.16575833,8.434273333,High
-13.16579,8.434261667,High
-13.16582,8.434255,High
-13.16599833,8.43423,High
-13.16603667,8.43422,High
-13.16611167,8.434201667,High
-13.16614667,8.434191667,High
-13.16625667,8.434146667,High
-13.166375,8.434106667,High
-13.16651667,8.434046667,High
-13.16656,8.434036667,High
-13.1666,8.434023333,High
-13.16664333,8.434008333,High
-13.16688833,8.433956667,High
-13.16693,8.433946667,High
-13.16711,8.433911667,High
-13.1672,8.433905,High
-13.16724333,8.433905,High
-13.16733333,8.433898333,High
-13.167375,8.433891667,High
-13.167455,8.433898333,High
-13.16751833,8.433916667,High
-13.16767,8.433888333,High
-13.16773,8.433866667,High
-13.16775,8.433851667,High
-13.16780167,8.433826667,High
-13.16783167,8.433823333,High
-13.16793333,8.433823333,High
-13.168215,8.433796667,High
-13.168255,8.433793333,High
-13.16829333,8.433788333,High
-13.168405,8.433778333,High
-13.16844167,8.43379,High
-13.16850167,8.433831667,High
-13.16852667,8.43386,High
-13.16855333,8.43389,High
-13.16857333,8.433916667,High
-13.16859333,8.43394,High
-13.16866833,8.434028333,High
-13.16872833,8.43408,High
-13.16878333,8.434138333,High
-13.16881833,8.434175,High
-13.16955333,8.434895,High
-13.16973167,8.435065,High
-13.16978667,8.43532,High
-13.16979,8.435356667,High
-13.170245,8.435486667,High
-13.17026833,8.43545,High
-13.17031833,8.435366667,High
-13.170385,8.435256667,High
-13.17043167,8.43518,High
-13.1705,8.43506,High
-13.17054167,8.434978333,High
-13.170625,8.434833333,High
-13.17064,8.434801667,High
-13.17067833,8.43473,High
-13.17072667,8.434655,High
-13.17075,8.434616667,High
-13.17079833,8.434538333,High
-13.170955,8.434341667,High
-13.17099333,8.434281667,High
-13.17103667,8.434223333,High
-13.17108667,8.434163333,High
-13.171185,8.43406,High
-13.171835,8.433783333,High
-13.17450167,8.432676667,High
-13.21139833,8.48382,High
-13.21145,8.483645,High
-13.2115,8.483525,High
-13.21161833,8.483255,High
-13.21175,8.483085,High
-13.21177667,8.483068333,High
-13.21178667,8.483061667,High
-13.21182,8.483046667,High
-13.21183833,8.483046667,High
-13.21185167,8.483048333,High
-13.211895,8.483055,High
-13.21195667,8.483075,High
-13.21199667,8.48309,High
-13.212015,8.483091667,High
-13.21208,8.483095,High
-13.21209833,8.483096667,High
-13.21211667,8.4831,High
-13.21220167,8.48308,High
-13.21224167,8.483085,High
-13.21228167,8.483086667,High
-13.21230667,8.483091667,High
-13.21239667,8.483108333,High
-13.21249833,8.483148333,High
-13.21280833,8.483405,High
-13.21663,8.483886667,High
-13.20760667,8.47684,High
-13.20734667,8.477006667,High
-13.20679333,8.477853333,High
-13.20650667,8.478356667,High
-13.20617833,8.479035,High
-13.206175,8.479075,High
-13.20617833,8.479316667,High
-13.206185,8.479438333,High
-13.20618667,8.479475,High
-13.20619333,8.479546667,High
-13.20618833,8.479586667,High
-13.20618,8.479658333,High
-13.20618167,8.479743333,High
-13.206165,8.479898333,High
-13.20616,8.479978333,High
-13.206105,8.480181667,High
-13.206095,8.480213333,High
-13.20602667,8.480321667,High
-13.20600167,8.480353333,High
-13.20597833,8.48037,High
-13.20595333,8.480393333,High
-13.205885,8.480458333,High
-13.20585833,8.48048,High
-13.20582667,8.480508333,High
-13.20577167,8.480541667,High
-13.205735,8.480558333,High
-13.20569,8.480581667,High
-13.20563667,8.480608333,High
-13.20546667,8.480676667,High
-13.205195,8.48074,High
-13.20513167,8.48074,High
-13.205095,8.48074,High
-13.20482,8.480701667,High
-13.20472333,8.480698333,High
-13.20468,8.480693333,High
-13.20455333,8.480681667,High
-13.20450833,8.480666667,High
-13.20446167,8.480653333,High
-13.20440833,8.48064,High
-13.20435,8.48063,High
-13.20417667,8.480596667,High
-13.204125,8.480581667,High
-13.20406833,8.480576667,High
-13.20388,8.480525,High
-13.20375833,8.48049,High
-13.20372333,8.48048,High
-13.20369167,8.480463333,High
-13.20342333,8.480345,High
-13.20338833,8.480323333,High
-13.20330833,8.480268333,High
-13.20315667,8.480151667,High
-13.20312833,8.480121667,High
-13.20307167,8.48008,High
-13.20304,8.48006,High
-13.20301167,8.48004,High
-13.20298333,8.48002,High
-13.20291333,8.47998,High
-13.20251167,8.479765,High
-13.20242,8.47973,High
-13.20233,8.479716667,High
-13.202285,8.479715,High
-13.20213,8.479701667,High
-13.202085,8.4797,High
-13.20200333,8.47969,High
-13.20196167,8.479683333,High
-13.201755,8.479665,High
-13.2017,8.479651667,High
-13.20151167,8.479608333,High
-13.20124333,8.479565,High
-13.201185,8.47957,High
-13.20116333,8.47958,High
-13.20114667,8.479595,High
-13.20113167,8.479613333,High
-13.20110833,8.479656667,High
-13.20109833,8.479755,High
-13.201095,8.479873333,High
-13.20109167,8.479908333,High
-13.20107,8.480001667,High
-13.20104667,8.480068333,High
-13.20077333,8.480506667,High
-13.20066167,8.48059,High
-13.20055167,8.480663333,High
-13.200495,8.480696667,High
-13.198135,8.480071667,High
-13.19806833,8.479986667,High
-13.19783,8.48012,High
-13.19776667,8.480153333,High
-13.19738833,8.480231667,High
-13.19735167,8.480231667,High
-13.19727667,8.480223333,High
-13.19723667,8.480218333,High
-13.19653667,8.480141667,High
-13.26963167,8.460186667,High
-13.26945833,8.460605,High
-13.26926667,8.461175,High
-13.2692,8.461253333,High
-13.26871833,8.462293333,High
-13.20188167,8.338188333,High
-13.18816333,8.344305,High
-13.18823167,8.344441667,High
-13.18823333,8.34449,High
-13.18817167,8.344683333,High
-13.18814333,8.344733333,High
-13.187845,8.34504,High
-13.18643333,8.344656667,High
-13.186375,8.34458,High
-13.186285,8.344356667,High
-13.18623333,8.344318333,High
-13.186125,8.34424,High
-13.18463833,8.343356667,High
-13.18432,8.343275,High
-13.18425833,8.343251667,High
-13.18311167,8.342858333,High
-13.182595,8.342606667,High
-13.18254667,8.34259,High
-13.18064167,8.3348,High
-13.18067,8.3348,High
-13.18103,8.334793333,High
-13.18107167,8.33479,High
-13.18126167,8.334786667,High
-13.18136167,8.334796667,High
-13.18140833,8.334805,High
-13.18145167,8.334808333,High
-13.18161,8.334791667,High
-13.181655,8.33479,High
-13.18170167,8.33479,High
-13.14270833,8.38962,High
-13.14262167,8.389518333,High
-13.14227167,8.389111667,High
-13.142005,8.38882,High
-13.14196167,8.388775,High
-13.14186833,8.388676667,High
-13.14062833,8.387681667,High
-13.14047833,8.387581667,High
-13.14039667,8.387533333,High
-13.140315,8.387486667,High
-13.14016833,8.387391667,High
-13.14009667,8.387353333,High
-13.13996,8.387286667,High
-13.13958333,8.38709,High
-13.139505,8.387046667,High
-13.13918333,8.38689,High
-13.13882333,8.386743333,High
-13.13875667,8.386708333,High
-13.138385,8.386575,High
-13.13806,8.38649,High
-13.13798,8.38647,High
-13.13782167,8.38644,High
-13.13774333,8.386423333,High
-13.13766333,8.386406667,High
-13.13758167,8.386393333,High
-13.13749667,8.386383333,High
-13.12317667,8.388521667,High
-13.12419333,8.387573333,High
-13.12420167,8.38754,High
-13.12421167,8.387508333,High
-13.12426,8.387381667,High
-13.12426333,8.387353333,High
-13.12428,8.387303333,High
-13.12429833,8.387256667,High
-13.124315,8.38718,High
-13.12432667,8.387156667,High
-13.13712667,8.377733333,High
-13.14338667,8.382568333,High
-13.14335,8.3826,High
-13.14289,8.38337,High
-13.14272167,8.383746667,High
-13.14273667,8.383766667,High
-13.14276,8.383786667,High
-13.14306833,8.383908333,High
-13.14333167,8.384085,High
-13.14578667,8.386361667,High
-13.145845,8.386263333,High
-13.14588667,8.386211667,High
-13.145905,8.386195,High
-13.14591833,8.386176667,High
-13.14593167,8.38616,High
-13.145965,8.386118333,High
-13.14598,8.386101667,High
-13.14598833,8.386046667,High
-13.14587333,8.38594,High
-13.14581,8.385908333,High
-13.14576333,8.385878333,High
-13.14574,8.385855,High
-13.14570833,8.38583,High
-13.14513333,8.385448333,High
-13.14511167,8.385433333,High
-13.14502667,8.385378333,High
-13.14500333,8.385361667,High
-13.14498167,8.385345,High
-13.14487,8.385263333,High
-13.144845,8.385251667,High
-13.144745,8.38518,High
-13.14471833,8.385153333,High
-13.14468833,8.385125,High
-13.14465667,8.3851,High
-13.14415167,8.385005,High
-13.14414,8.386278333,High
-13.14409,8.386493333,High
-13.14400167,8.386703333,High
-13.1438,8.38883,High
-13.14369,8.38894,High
-13.143655,8.388971667,High
-13.14362167,8.389003333,High
-13.14343667,8.389246667,High
-13.14340667,8.389278333,High
-13.14338,8.38931,High
-13.14332333,8.389386667,High
-13.14309167,8.389706667,High
-13.143015,8.389816667,High
-13.14299,8.389848333,High
-13.14292333,8.389965,High
-13.26154333,8.408795,High
-13.26160333,8.408905,High
-13.262255,8.409671667,High
-13.26233333,8.409748333,High
-13.26247333,8.40989,High
-13.26268167,8.410116667,High
-13.26370833,8.411966667,High
-13.26612,8.414595,High
-13.268785,8.416778333,High
-13.26915833,8.417056667,High
-13.26954,8.417345,High
-13.26973167,8.41749,High
-13.26992333,8.417636667,High
-13.27011667,8.417788333,High
-13.27756,8.427666667,High
-13.277555,8.427733333,High
-13.27755167,8.427878333,High
-13.27754667,8.428101667,High
-13.27754333,8.428243333,High
-13.27754333,8.428383333,High
-13.27753667,8.42854,High
-13.27753333,8.42862,High
-13.27752667,8.42879,High
-13.277525,8.428876667,High
-13.27752667,8.429058333,High
-13.27750667,8.430048333,High
-13.277505,8.430265,High
-13.277495,8.430335,High
-13.27748667,8.430398333,High
-13.27747333,8.430491667,High
-13.27747167,8.430521667,High
-13.27740167,8.430768333,High
-13.277305,8.431015,High
-13.277195,8.431375,High
-13.27714167,8.432045,High
-13.27713833,8.43209,High
-13.27715333,8.432215,High
-13.27717167,8.432325,High
-13.27722667,8.432538333,High
-13.27728167,8.432688333,High
-13.277315,8.432768333,High
-13.277445,8.43309,High
-13.27754,8.433311667,High
-13.277575,8.433383333,High
-13.27764,8.433543333,High
-13.277675,8.43363,High
-13.27782667,8.433995,High
-13.27793667,8.43426,High
-13.27815333,8.434626667,High
-13.27818833,8.434675,High
-13.27821833,8.434715,High
-13.27823833,8.434746667,High
-13.27822,8.434821667,High
-13.27819667,8.434855,High
-13.27398,8.436183333,High
-13.27189833,8.434693333,High
-13.26840667,8.43208,High
-13.26757,8.430183333,High
-13.267045,8.429576667,High
-13.28163333,8.434251667,High
-13.28159333,8.434263333,High
-13.27990833,8.435628333,High
-13.2799,8.435638333,High
-13.14523,8.41308,High
-13.14530833,8.413116667,High
-13.14538833,8.413151667,High
-13.145905,8.413301667,High
-13.15619667,8.393388333,High
-13.15616,8.393328333,High
-13.156045,8.393153333,High
-13.21797667,8.489686667,High
-13.218045,8.489681667,High
-13.21811333,8.489676667,High
-13.23215333,8.49099,High
-13.24209,8.470528333,High
-13.24213333,8.470515,High
-13.24216,8.470473333,High
-13.24217667,8.470466667,High
-13.19074667,8.47247,High
-13.19078667,8.47249,High
-13.190875,8.472531667,High
-13.18033333,8.464725,High
-13.17570833,8.452236667,High
-13.15265333,8.431051667,High
-13.15649167,8.42529,High
-13.15647833,8.425088333,High
-13.15647,8.425043333,High
-13.156425,8.424921667,High
-13.156535,8.424928333,High
-13.15659667,8.424958333,High
-13.21288333,8.4834,High
-13.21292,8.483388333,High
-13.21308167,8.483338333,High
-13.21319,8.483378333,High
-13.241175,8.378275,High
-13.24114167,8.378208333,High
-13.24108167,8.37806,High
-13.21523167,8.344743333,High
-13.21558667,8.344625,High
-13.21571833,8.344566667,High
-13.17948333,8.338998333,High
-13.179445,8.338931667,High
-13.17944333,8.338896667,High
-13.17946167,8.33869,High
-13.17945833,8.3386,High
-13.17945667,8.338561667,High
-13.17946667,8.338518333,High
-13.17950833,8.338438333,High
-13.17981,8.33821,High
-13.17987667,8.338106667,High
-13.17991833,8.338031667,High
-13.14274833,8.38967,High
-13.27301,8.44686,Low
-13.27301,8.446841667,Low
-13.27304833,8.44607,Low
-13.27241167,8.442908333,Low
-13.27240333,8.442865,Low
-13.27239667,8.44282,Low
-13.27238333,8.442773333,Low
-13.27234667,8.442545,Low
-13.27232833,8.442463333,Low
-13.27214833,8.442146667,Low
-13.27207,8.442126667,Low
-13.27203167,8.442113333,Low
-13.27090333,8.441751667,Low
-13.270865,8.441733333,Low
-13.2705,8.441348333,Low
-13.27092833,8.438398333,Low
-13.27107333,8.438123333,Low
-13.27110333,8.438043333,Low
-13.2727,8.437998333,Low
-13.27357833,8.438283333,Low
-13.27361,8.438205,Low
-13.27489,8.436746667,Low
-13.28664,8.423758333,Low
-13.28867167,8.422916667,Low
-13.28886,8.422943333,Low
-13.28894333,8.422958333,Low
-13.28781667,8.426483333,Medium
-13.28619833,8.432258333,Low
-13.28010167,8.435286667,High
-13.27605333,8.452681667,High
-13.27589667,8.452758333,High
-13.275225,8.45305,High
-13.27431667,8.452605,High
-13.27411167,8.452435,High
-13.27248333,8.45351,High
-13.27156833,8.456881667,High
-13.27147167,8.45695,High
-13.27131833,8.457076667,High
-13.27092167,8.45756,High
-13.27029167,8.458916667,High
-13.27079667,8.459975,High
-13.27083333,8.460036667,High
-13.27087,8.460101667,High
-13.27090833,8.460166667,High
-13.27120667,8.460656667,High
-13.27223667,8.4628,High
-13.27233333,8.463105,High
-13.27238,8.463253333,High
-13.27242667,8.463391667,High
-13.272525,8.463708333,High
-13.27254333,8.463766667,High
-13.27278333,8.464491667,High
-13.27284,8.464638333,High
-13.27322333,8.46581,High
-13.27326333,8.465883333,High
-13.27393833,8.466723333,High
-13.27451833,8.46744,High
-13.27456167,8.46749,High
-13.274825,8.467795,High
-13.27625167,8.471346667,High
-13.27620667,8.471713333,High
-13.276185,8.4719,High
-13.27600833,8.47299,High
-13.275965,8.473115,High
-13.27582833,8.473411667,High
-13.27576833,8.473525,High
-13.27559167,8.473805,High
-13.27512167,8.474406667,High
-13.27463167,8.475001667,High
-13.27335,8.476613333,High
-13.27330667,8.476665,High
-13.273225,8.476771667,High
-13.273145,8.476881667,High
-13.267315,8.48531,High
-13.26738667,8.485331667,Medium
-13.26750333,8.485361667,High
-13.26902333,8.486326667,High
-13.26905,8.486391667,High
-13.27014833,8.488303333,High
-13.27019167,8.488361667,High
-13.27032167,8.488608333,High
-13.27021667,8.489613333,High
-13.26954,8.490755,High
-13.26943167,8.490993333,High
-13.269415,8.491086667,High
-13.26941,8.491135,High
-13.26940333,8.491231667,High
-13.26979167,8.49184,High
-13.26984,8.491865,High
-13.26994,8.491905,High
-13.14375833,8.411776667,High
-13.145555,8.413211667,High
-13.14652333,8.413378333,High
-13.14660833,8.41338,High
-13.14887667,8.413678333,High
-13.14906,8.413746667,High
-13.14972833,8.41412,High
-13.15204167,8.416361667,High
-13.15205833,8.416348333,High
-13.1521,8.416315,High
-13.15211667,8.416306667,High
-13.15344667,8.415856667,High
-13.15366833,8.414901667,High
-13.15337833,8.414521667,High
-13.15334833,8.414478333,High
-13.15264,8.413816667,High
-13.147775,8.412896667,High
-13.14763333,8.412885,High
-13.14663333,8.412538333,High
-13.14596333,8.412241667,High
-13.14603,8.400045,High
-13.14664,8.399648333,High
-13.151055,8.399203333,High
-13.154005,8.398575,High
-13.15444333,8.397641667,High
-13.15447167,8.397553333,High
-13.15453167,8.39738,High
-13.15458167,8.397206667,High
-13.15562,8.394883333,High
-13.15588333,8.394155,High
-13.15590833,8.393963333,High
-13.15591167,8.39393,High
-13.15704667,8.394426667,High
-13.15818833,8.39536,High
-13.15826167,8.395425,High
-13.15849333,8.395608333,High
-13.15585667,8.392853333,High
-13.15585167,8.392841667,High
-13.15585,8.392838333,High
-13.15576667,8.392745,High
-13.14999,8.387643333,High
-13.14812833,8.388361667,High
-13.14759,8.389055,High
-13.14754167,8.389118333,High
-13.145655,8.391601667,High
-13.14553833,8.391761667,High
-13.136055,8.403891667,High
-13.13477167,8.405496667,High
-13.23960833,8.486365,Low
-13.24637667,8.480541667,High
-13.24638833,8.480295,High
-13.24640333,8.480053333,High
-13.24641,8.479931667,High
-13.24641167,8.47987,High
-13.24622833,8.478686667,High
-13.24600333,8.478698333,High
-13.24576333,8.478713333,High
-13.24473833,8.478715,Low
-13.22407333,8.480368333,Low
-13.22378833,8.48097,Low
-13.22376,8.481035,Low
-13.22373333,8.481101667,Low
-13.22169833,8.478271667,Medium
-13.22573333,8.481446667,Low
-13.22476167,8.483728333,Low
-13.216355,8.489775,High
-13.21642333,8.489766667,High
-13.21970167,8.489588333,High
-13.22225833,8.489858333,High
-13.222275,8.48986,High
-13.22229167,8.489861667,High
-13.22230667,8.489858333,High
-13.223315,8.489856667,High
-13.22332833,8.489856667,High
-13.22419167,8.489883333,High
-13.224225,8.489883333,High
-13.22969833,8.488436667,High
-13.23194,8.49069,High
-13.23325,8.490993333,High
-13.24096167,8.470978333,High
-13.24106167,8.470938333,High
-13.24134833,8.47084,High
-13.24140333,8.470816667,High
-13.24145833,8.470796667,High
-13.24162333,8.47072,High
-13.241915,8.470593333,High
-13.24219333,8.470463333,High
-13.24227333,8.470438333,High
-13.24253667,8.47034,High
-13.24264667,8.470305,High
-13.24291667,8.470218333,High
-13.24306833,8.470176667,High
-13.24308167,8.47017,High
-13.24310333,8.470153333,High
-13.24329333,8.470096667,High
-13.243745,8.469936667,High
-13.243795,8.46992,High
-13.24405167,8.469821667,High
-13.24408667,8.469805,High
-13.24451333,8.469605,High
-13.24758667,8.471861667,Low
-13.24771333,8.472008333,Low
-13.250135,8.471945,Low
-13.25161,8.471593333,Low
-13.25189333,8.473628333,Low
-13.25313333,8.474278333,Low
-13.25333833,8.47436,Low
-13.25488333,8.475065,Low
-13.25517,8.475173333,Low
-13.25523,8.475195,Low
-13.255355,8.47523,Low
-13.25541333,8.475246667,Low
-13.25565333,8.475271667,Low
-13.25623167,8.475133333,Low
-13.25628,8.475115,Low
-13.25631833,8.47509,Low
-13.256685,8.47496,Low
-13.256945,8.474833333,Low
-13.25720167,8.474758333,Low
-13.25725833,8.474756667,Low
-13.25837667,8.476771667,Low
-13.25855,8.477556667,Low
-13.258565,8.477613333,Low
-13.26084167,8.47827,Low
-13.26149833,8.475516667,Low
-13.26182,8.47296,Low
-13.26180167,8.472983333,Low
-13.26188667,8.473345,Low
-13.261925,8.47336,Low
-13.26267333,8.47334,Low
-13.26281167,8.473316667,Low
-13.191575,8.466748333,High
-13.19171,8.464833333,High
-13.192105,8.464756667,High
-13.19214,8.464755,High
-13.19217167,8.464755,High
-13.19433667,8.46422,High
-13.194465,8.464123333,High
-13.19253333,8.460025,Low
-13.19237667,8.460225,Low
-13.19183,8.460685,Low
-13.19177333,8.46074,Low
-13.19175167,8.460748333,Low
-13.19165667,8.460816667,Low
-13.19148833,8.460975,Low
-13.191335,8.461086667,Low
-13.19131,8.461106667,Low
-13.191255,8.461145,Low
-13.19110833,8.461225,Low
-13.18788,8.463488333,Low
-13.183555,8.465991667,High
-13.18343167,8.466026667,High
-13.183255,8.465985,High
-13.18296333,8.465886667,High
-13.18205,8.465603333,High
-13.18196667,8.465585,High
-13.18152167,8.465436667,High
-13.18131833,8.465368333,High
-13.18070833,8.465058333,High
-13.18061833,8.465005,High
-13.18173333,8.462826667,High
-13.18178,8.462781667,High
-13.18187667,8.462676667,High
-13.182535,8.46217,High
-13.18262,8.462055,High
-13.183755,8.460245,High
-13.17883833,8.45181,High
-13.17859167,8.451665,High
-13.17809,8.451171667,High
-13.17692833,8.450901667,High
-13.176805,8.450993333,High
-13.17678667,8.451006667,High
-13.17675,8.451028333,High
-13.17673333,8.451038333,High
-13.176175,8.451138333,High
-13.17605167,8.451193333,High
-13.17586833,8.451283333,High
-13.17583667,8.451471667,High
-13.175835,8.451495,High
-13.17210667,8.455021667,High
-13.172095,8.45503,High
-13.17206667,8.455043333,High
-13.17033,8.454003333,High
-13.170285,8.454043333,High
-13.17021167,8.454101667,High
-13.17018833,8.454125,High
-13.17018833,8.454126667,High
-13.17018667,8.45412,High
-13.170185,8.45425,High
-13.17248667,8.45935,High
-13.17261333,8.459681667,High
-13.17265167,8.459786667,High
-13.17341833,8.461956667,High
-13.171305,8.462903333,High
-13.17140667,8.462928333,High
-13.17243167,8.462821667,High
-13.172835,8.462643333,High
-13.17291,8.462616667,High
-13.17316833,8.462486667,High
-13.173275,8.462445,High
-13.17486833,8.464715,High
-13.178,8.467916667,High
-13.17935167,8.469303333,High
-13.17964833,8.469718333,High
-13.17967,8.469763333,High
-13.17937833,8.472216667,High
-13.18032333,8.470496667,High
-13.18034333,8.47051,High
-13.18039333,8.470553333,High
-13.18046167,8.470603333,High
-13.180505,8.470635,High
-13.18058667,8.470698333,High
-13.180775,8.470861667,High
-13.18087,8.470936667,High
-13.180935,8.470971667,High
-13.18107333,8.47104,High
-13.18213667,8.471335,High
-13.18215,8.47132,High
-13.182235,8.471308333,High
-13.18636,8.473328333,High
-13.18495,8.476236667,High
-13.18538333,8.475173333,High
-13.18605333,8.473991667,High
-13.18630833,8.473605,High
-13.18638333,8.47345,High
-13.18743,8.473816667,High
-13.18833167,8.474058333,High
-13.18844333,8.47408,High
-13.18867333,8.474111667,High
-13.18929667,8.474191667,High
-13.18996167,8.47427,High
-13.19006333,8.474343333,High
-13.190025,8.474441667,High
-13.189935,8.474556667,High
-13.18989333,8.474618333,High
-13.189815,8.474703333,High
-13.18975833,8.474746667,High
-13.18954833,8.474935,High
-13.18949667,8.474988333,High
-13.18944333,8.475053333,High
-13.18924167,8.475288333,High
-13.18906833,8.475503333,High
-13.162375,8.445001667,High
-13.16226333,8.44483,High
-13.16222833,8.444796667,High
-13.16191167,8.444453333,High
-13.16127167,8.443326667,High
-13.15816833,8.44476,High
-13.158375,8.444721667,High
-13.15868333,8.44456,High
-13.15878,8.444506667,High
-13.159495,8.443096667,High
-13.15950167,8.443053333,High
-13.15954333,8.442978333,High
-13.15961667,8.44293,High
-13.159445,8.442473333,High
-13.16010333,8.441903333,High
-13.16075,8.439718333,High
-13.160675,8.439471667,High
-13.16039667,8.438826667,High
-13.16020167,8.438481667,High
-13.16004833,8.438256667,High
-13.15989,8.438031667,High
-13.15725,8.43416,High
-13.156965,8.433721667,High
-13.15659,8.433166667,High
-13.15268333,8.43103,High
-13.15280667,8.430993333,High
-13.15336,8.430593333,High
-13.15351833,8.430608333,High
-13.15391333,8.43062,High
-13.15394167,8.430621667,High
-13.154055,8.430626667,High
-13.15501,8.429746667,High
-13.15502667,8.428946667,High
-13.15509833,8.428258333,High
-13.15510667,8.428133333,High
-13.15510833,8.42802,High
-13.15510333,8.427833333,High
-13.15524,8.427565,High
-13.15533667,8.427573333,High
-13.15539167,8.427581667,High
-13.15556167,8.427628333,High
-13.15561333,8.427638333,High
-13.15646667,8.425888333,High
-13.15691,8.42505,High
-13.15777833,8.424976667,High
-13.15788667,8.424636667,High
